     76    13   10     1.45E-13   1.51E-13   1.52E-13   1.52E-13   1.52E-13   1.52E-13   1.53E-13   1.53E-13   1.55E-13   1.57E-13   1.60E-13   1.63E-13   1.67E-13   1.72E-13   1.77E-13   1.83E-13   1.89E-13   1.96E-13   2.03E-13   2.11E-13
     77    13   11     1.46E-14   8.69E-14   1.82E-13   2.92E-13   4.19E-13   5.61E-13   7.20E-13   8.94E-13   1.08E-12   1.28E-12   1.49E-12   1.70E-12   1.93E-12   2.15E-12   2.39E-12   2.62E-12   2.86E-12   3.10E-12   3.34E-12   3.58E-12
     78    13   12     6.62E-14   4.07E-13   8.17E-13   1.23E-12   1.64E-12   2.04E-12   2.44E-12   2.83E-12   3.22E-12   3.60E-12   3.97E-12   4.33E-12   4.69E-12   5.03E-12   5.37E-12   5.70E-12   6.02E-12   6.33E-12   6.64E-12   6.94E-12
     79    14    1     7.05E-14   5.94E-14   4.92E-14   4.15E-14   3.55E-14   3.09E-14   2.73E-14   2.43E-14   2.19E-14   1.99E-14   1.82E-14   1.67E-14   1.54E-14   1.43E-14   1.34E-14   1.25E-14   1.17E-14   1.10E-14   1.04E-14   9.87E-15
     80    14    2     3.50E-13   3.95E-13   4.21E-13   4.39E-13   4.52E-13   4.63E-13   4.73E-13   4.82E-13   4.93E-13   5.04E-13   5.17E-13   5.33E-13   5.50E-13   5.69E-13   5.89E-13   6.12E-13   6.36E-13   6.61E-13   6.88E-13   7.16E-13
     81    14    3     1.16E-12   1.53E-12   1.81E-12   2.09E-12   2.37E-12   2.66E-12   2.93E-12   3.20E-12   3.46E-12   3.70E-12   3.93E-12   4.15E-12   4.35E-12   4.55E-12   4.73E-12   4.91E-12   5.08E-12   5.23E-12   5.38E-12   5.53E-12
     82    14    4     8.72E-13   1.20E-12   1.50E-12   1.86E-12   2.26E-12   2.72E-12   3.20E-12   3.71E-12   4.22E-12   4.75E-12   5.28E-12   5.81E-12   6.33E-12   6.85E-12   7.36E-12   7.87E-12   8.36E-12   8.84E-12   9.31E-12   9.78E-12
     83    14    5     2.77E-12   3.63E-12   4.34E-12   5.01E-12   5.65E-12   6.26E-12   6.83E-12   7.37E-12   7.87E-12   8.35E-12   8.80E-12   9.22E-12   9.61E-12   9.99E-12   1.03E-11   1.07E-11   1.10E-11   1.13E-11   1.16E-11   1.18E-11
     84    14    6     4.16E-12   5.44E-12   6.51E-12   7.52E-12   8.48E-12   9.39E-12   1.02E-11   1.11E-11   1.18E-11   1.25E-11   1.32E-11   1.38E-11   1.44E-11   1.50E-11   1.55E-11   1.60E-11   1.65E-11   1.69E-11   1.73E-11   1.77E-11
     85    14    7     3.61E-13   4.94E-13   5.37E-13   5.53E-13   5.59E-13   5.62E-13   5.63E-13   5.63E-13   5.65E-13   5.67E-13   5.71E-13   5.75E-13   5.81E-13   5.87E-13   5.94E-13   6.02E-13   6.11E-13   6.21E-13   6.30E-13   6.41E-13
     86    14    8     1.26E-13   1.73E-13   1.98E-13   2.25E-13   2.56E-13   2.92E-13   3.31E-13   3.72E-13   4.14E-13   4.58E-13   5.03E-13   5.49E-13   5.95E-13   6.42E-13   6.89E-13   7.36E-13   7.84E-13   8.32E-13   8.80E-13   9.28E-13
     87    14    9     1.16E-12   1.19E-12   1.16E-12   1.12E-12   1.09E-12   1.06E-12   1.04E-12   1.02E-12   1.01E-12   9.99E-13   9.94E-13   9.92E-13   9.93E-13   9.97E-13   1.00E-12   1.01E-12   1.02E-12   1.03E-12   1.04E-12   1.05E-12
     88    14   10     8.42E-12   8.64E-12   8.34E-12   7.99E-12   7.68E-12   7.42E-12   7.21E-12   7.03E-12   6.90E-12   6.79E-12   6.71E-12   6.65E-12   6.60E-12   6.57E-12   6.54E-12   6.53E-12   6.52E-12   6.52E-12   6.53E-12   6.53E-12
     89    14   11     6.44E-14   3.97E-13   7.94E-13   1.19E-12   1.57E-12   1.95E-12   2.31E-12   2.66E-12   3.00E-12   3.33E-12   3.64E-12   3.95E-12   4.25E-12   4.53E-12   4.80E-12   5.07E-12   5.32E-12   5.57E-12   5.80E-12   6.03E-12
     90    14   12     1.64E-14   9.70E-14   2.05E-13   3.33E-13   4.83E-13   6.56E-13   8.50E-13   1.07E-12   1.30E-12   1.55E-12   1.81E-12   2.08E-12   2.37E-12   2.66E-12   2.95E-12   3.25E-12   3.56E-12   3.87E-12   4.17E-12   4.48E-12
     91    14   13     1.45E-12   1.93E-12   2.31E-12   2.71E-12   3.13E-12   3.57E-12   4.01E-12   4.44E-12   4.87E-12   5.29E-12   5.69E-12   6.09E-12   6.47E-12   6.84E-12   7.19E-12   7.53E-12   7.87E-12   8.18E-12   8.49E-12   8.79E-12
     92    15    1     6.46E-14   3.44E-13   5.74E-13   7.51E-13   9.04E-13   1.05E-12   1.19E-12   1.34E-12   1.49E-12   1.63E-12   1.78E-12   1.93E-12   2.07E-12   2.22E-12   2.36E-12   2.50E-12   2.64E-12   2.77E-12   2.91E-12   3.04E-12
     93    15    2     5.27E-14   2.79E-13   4.64E-13   6.06E-13   7.28E-13   8.44E-13   9.59E-13   1.07E-12   1.19E-12   1.31E-12   1.43E-12   1.54E-12   1.66E-12   1.78E-12   1.89E-12   2.00E-12   2.11E-12   2.22E-12   2.33E-12   2.43E-12
     94    15    3     8.32E-14   4.24E-13   6.55E-13   7.78E-13   8.43E-13   8.76E-13   8.94E-13   9.04E-13   9.11E-13   9.17E-13   9.25E-13   9.34E-13   9.46E-13   9.60E-13   9.77E-13   9.97E-13   1.02E-12   1.04E-12   1.07E-12   1.10E-12
     95    15    4     2.02E-14   1.03E-13   1.61E-13   1.95E-13   2.16E-13   2.31E-13   2.42E-13   2.52E-13   2.61E-13   2.70E-13   2.80E-13   2.89E-13   2.99E-13   3.09E-13   3.20E-13   3.31E-13   3.43E-13   3.55E-13   3.68E-13   3.80E-13
     96    15    5     9.86E-15   5.34E-14   9.09E-14   1.20E-13   1.45E-13   1.68E-13   1.89E-13   2.10E-13   2.30E-13   2.50E-13   2.69E-13   2.88E-13   3.07E-13   3.26E-13   3.44E-13   3.62E-13   3.80E-13   3.97E-13   4.15E-13   4.33E-13
     97    15    6     3.85E-19   1.41E-18   1.81E-18   1.89E-18   1.84E-18   1.75E-18   1.64E-18   1.53E-18   1.42E-18   1.32E-18   1.23E-18   1.15E-18   1.08E-18   1.01E-18   9.46E-19   8.90E-19   8.38E-19   7.92E-19   7.49E-19   7.10E-19
     98    15    7     3.01E-12   1.50E-11   2.34E-11   2.85E-11   3.19E-11   3.44E-11   3.64E-11   3.81E-11   3.96E-11   4.11E-11   4.24E-11   4.36E-11   4.48E-11   4.59E-11   4.69E-11   4.79E-11   4.88E-11   4.97E-11   5.06E-11   5.14E-11
     99    15    8     2.87E-13   1.40E-12   2.17E-12   2.64E-12   2.97E-12   3.23E-12   3.46E-12   3.67E-12   3.87E-12   4.07E-12   4.27E-12   4.46E-12   4.64E-12   4.83E-12   5.01E-12   5.18E-12   5.36E-12   5.53E-12   5.69E-12   5.85E-12
    100    15    9     3.32E-14   1.77E-13   3.00E-13   4.03E-13   5.02E-13   6.05E-13   7.16E-13   8.35E-13   9.62E-13   1.10E-12   1.24E-12   1.39E-12   1.54E-12   1.69E-12   1.85E-12   2.01E-12   2.17E-12   2.33E-12   2.49E-12   2.65E-12
    101    15   10     2.63E-14   1.39E-13   2.32E-13   3.03E-13   3.64E-13   4.22E-13   4.80E-13   5.37E-13   5.96E-13   6.54E-13   7.13E-13   7.72E-13   8.30E-13   8.88E-13   9.45E-13   1.00E-12   1.06E-12   1.11E-12   1.16E-12   1.22E-12
    102    15   11     3.85E-13   2.29E-12   3.83E-12   4.78E-12   5.37E-12   5.76E-12   6.03E-12   6.23E-12   6.39E-12   6.53E-12   6.65E-12   6.77E-12   6.87E-12   6.98E-12   7.08E-12   7.18E-12   7.28E-12   7.38E-12   7.47E-12   7.57E-12
    103    15   12     3.04E-14   1.60E-13   2.52E-13   3.05E-13   3.37E-13   3.58E-13   3.74E-13   3.88E-13   4.02E-13   4.15E-13   4.29E-13   4.43E-13   4.58E-13   4.74E-13   4.90E-13   5.07E-13   5.24E-13   5.42E-13   5.61E-13   5.79E-13
    104    15   13     7.58E-15   3.98E-14   6.68E-14   8.89E-14   1.10E-13   1.32E-13   1.55E-13   1.81E-13   2.08E-13   2.38E-13   2.69E-13   3.01E-13   3.35E-13   3.70E-13   4.05E-13   4.42E-13   4.79E-13   5.16E-13   5.54E-13   5.92E-13
    105    15   14     1.34E-14   6.84E-14   1.07E-13   1.30E-13   1.44E-13   1.54E-13   1.61E-13   1.68E-13   1.74E-13   1.80E-13   1.86E-13   1.93E-13   1.99E-13   2.06E-13   2.13E-13   2.21E-13   2.29E-13   2.37E-13   2.45E-13   2.54E-13
    106    16    1     4.50E-16   1.74E-15   2.20E-15   2.23E-15   2.13E-15   1.99E-15   1.84E-15   1.71E-15   1.58E-15   1.47E-15   1.36E-15   1.27E-15   1.19E-15   1.12E-15   1.05E-15   9.92E-16   9.38E-16   8.89E-16   8.44E-16   8.04E-16
    107    16    2     1.17E-13   6.21E-13   1.04E-12   1.35E-12   1.63E-12   1.89E-12   2.15E-12   2.41E-12   2.68E-12   2.94E-12   3.20E-12   3.47E-12   3.73E-12   3.99E-12   4.25E-12   4.50E-12   4.75E-12   4.99E-12   5.23E-12   5.47E-12
    108    16    3     2.43E-15   1.24E-14   2.05E-14   2.69E-14   3.26E-14   3.81E-14   4.34E-14   4.88E-14   5.41E-14   5.94E-14   6.46E-14   6.98E-14   7.49E-14   8.00E-14   8.51E-14   9.01E-14   9.50E-14   1.00E-13   1.05E-13   1.10E-13
    109    16    4     1.01E-13   5.14E-13   7.96E-13   9.47E-13   1.03E-12   1.07E-12   1.09E-12   1.11E-12   1.12E-12   1.13E-12   1.14E-12   1.15E-12   1.17E-12   1.19E-12   1.21E-12   1.24E-12   1.27E-12   1.30E-12   1.33E-12   1.37E-12
    110    16    5     5.38E-15   2.91E-14   4.96E-14   6.55E-14   7.91E-14   9.15E-14   1.03E-13   1.15E-13   1.26E-13   1.36E-13   1.47E-13   1.57E-13   1.68E-13   1.78E-13   1.88E-13   1.97E-13   2.07E-13   2.17E-13   2.26E-13   2.36E-13
    111    16    6     4.48E-15   2.43E-14   4.13E-14   5.46E-14   6.59E-14   7.63E-14   8.61E-14   9.55E-14   1.05E-13   1.14E-13   1.22E-13   1.31E-13   1.40E-13   1.48E-13   1.56E-13   1.64E-13   1.73E-13   1.81E-13   1.89E-13   1.97E-13
    112    16    7     3.53E-14   1.53E-13   2.25E-13   2.73E-13   3.17E-13   3.64E-13   4.15E-13   4.72E-13   5.32E-13   5.97E-13   6.64E-13   7.34E-13   8.05E-13   8.78E-13   9.51E-13   1.02E-12   1.10E-12   1.17E-12   1.24E-12   1.32E-12
    113    16    8     3.26E-12   1.63E-11   2.54E-11   3.09E-11   3.45E-11   3.72E-11   3.94E-11   4.13E-11   4.30E-11   4.45E-11   4.60E-11   4.73E-11   4.86E-11   4.98E-11   5.10E-11   5.20E-11   5.31E-11   5.41E-11   5.50E-11   5.60E-11
    114    16    9     4.04E-14   2.14E-13   3.59E-13   4.72E-13   5.73E-13   6.72E-13   7.73E-13   8.76E-13   9.83E-13   1.09E-12   1.20E-12   1.32E-12   1.43E-12   1.55E-12   1.66E-12   1.78E-12   1.89E-12   2.00E-12   2.11E-12   2.22E-12
    115    16   10     1.90E-14   1.01E-13   1.73E-13   2.33E-13   2.92E-13   3.55E-13   4.22E-13   4.96E-13   5.75E-13   6.59E-13   7.47E-13   8.40E-13   9.35E-13   1.03E-12   1.13E-12   1.23E-12   1.33E-12   1.44E-12   1.54E-12   1.64E-12
    116    16   11     1.55E-14   7.51E-14   1.14E-13   1.34E-13   1.46E-13   1.54E-13   1.61E-13   1.67E-13   1.74E-13   1.82E-13   1.90E-13   1.99E-13   2.08E-13   2.18E-13   2.29E-13   2.40E-13   2.52E-13   2.64E-13   2.76E-13   2.89E-13
    117    16   12     4.00E-13   2.37E-12   3.96E-12   4.95E-12   5.56E-12   5.96E-12   6.24E-12   6.45E-12   6.62E-12   6.76E-12   6.89E-12   7.01E-12   7.12E-12   7.23E-12   7.34E-12   7.45E-12   7.55E-12   7.66E-12   7.76E-12   7.86E-12
    118    16   13     1.61E-14   8.22E-14   1.30E-13   1.59E-13   1.79E-13   1.95E-13   2.09E-13   2.22E-13   2.35E-13   2.49E-13   2.63E-13   2.77E-13   2.93E-13   3.08E-13   3.25E-13   3.41E-13   3.59E-13   3.76E-13   3.94E-13   4.12E-13
    119    16   14     4.93E-15   2.60E-14   4.41E-14   5.95E-14   7.46E-14   9.05E-14   1.08E-13   1.27E-13   1.47E-13   1.69E-13   1.92E-13   2.16E-13   2.42E-13   2.68E-13   2.94E-13   3.21E-13   3.49E-13   3.77E-13   4.05E-13   4.33E-13
    120    16   15     6.25E-14   3.71E-13   6.16E-13   7.94E-13   9.43E-13   1.08E-12   1.22E-12   1.36E-12   1.50E-12   1.64E-12   1.78E-12   1.93E-12   2.07E-12   2.21E-12   2.35E-12   2.50E-12   2.63E-12   2.77E-12   2.91E-12   3.04E-12
    121    17    1     1.16E-13   1.85E-13   2.62E-13   3.50E-13   4.48E-13   5.54E-13   6.66E-13   7.81E-13   9.00E-13   1.02E-12   1.14E-12   1.26E-12   1.38E-12   1.50E-12   1.61E-12   1.73E-12   1.84E-12   1.95E-12   2.05E-12   2.16E-12
    122    17    2     1.66E-13   2.55E-13   3.50E-13   4.58E-13   5.78E-13   7.09E-13   8.47E-13   9.90E-13   1.14E-12   1.29E-12   1.44E-12   1.58E-12   1.73E-12   1.88E-12   2.02E-12   2.17E-12   2.30E-12   2.44E-12   2.57E-12   2.70E-12
    123    17    3     3.75E-14   5.12E-14   6.81E-14   8.71E-14   1.07E-13   1.29E-13   1.51E-13   1.73E-13   1.96E-13   2.18E-13   2.40E-13   2.63E-13   2.85E-13   3.07E-13   3.29E-13   3.51E-13   3.73E-13   3.95E-13   4.17E-13   4.39E-13
    124    17    4     1.13E-13   1.32E-13   1.48E-13   1.62E-13   1.76E-13   1.89E-13   2.02E-13   2.15E-13   2.28E-13   2.42E-13   2.57E-13   2.72E-13   2.87E-13   3.03E-13   3.19E-13   3.36E-13   3.53E-13   3.70E-13   3.88E-13   4.06E-13
    125    17    5     4.03E-13   4.74E-13   5.06E-13   5.23E-13   5.32E-13   5.39E-13   5.44E-13   5.50E-13   5.58E-13   5.67E-13   5.79E-13   5.93E-13   6.09E-13   6.28E-13   6.49E-13   6.71E-13   6.96E-13   7.21E-13   7.48E-13   7.77E-13
    126    17    6     8.23E-18   5.20E-18   4.11E-18   3.38E-18   2.83E-18   2.41E-18   2.09E-18   1.83E-18   1.62E-18   1.44E-18   1.30E-18   1.18E-18   1.07E-18   9.84E-19   9.06E-19   8.37E-19   7.77E-19   7.24E-19   6.77E-19   6.34E-19
    127    17    7     1.38E-13   2.28E-13   3.01E-13   3.83E-13   4.79E-13   5.91E-13   7.16E-13   8.52E-13   9.99E-13   1.15E-12   1.32E-12   1.48E-12   1.65E-12   1.83E-12   2.01E-12   2.18E-12   2.36E-12   2.54E-12   2.72E-12   2.90E-12
    128    17    8     7.21E-13   1.12E-12   1.41E-12   1.69E-12   1.97E-12   2.26E-12   2.55E-12   2.85E-12   3.14E-12   3.43E-12   3.72E-12   4.00E-12   4.27E-12   4.54E-12   4.80E-12   5.05E-12   5.30E-12   5.54E-12   5.78E-12   6.01E-12
    129    17    9     9.65E-12   1.33E-11   1.62E-11   1.87E-11   2.10E-11   2.32E-11   2.52E-11   2.70E-11   2.87E-11   3.03E-11   3.19E-11   3.33E-11   3.46E-11   3.59E-11   3.71E-11   3.82E-11   3.92E-11   4.03E-11   4.12E-11   4.21E-11
    130    17   10     8.33E-14   1.28E-13   1.75E-13   2.29E-13   2.89E-13   3.54E-13   4.23E-13   4.95E-13   5.69E-13   6.43E-13   7.18E-13   7.93E-13   8.66E-13   9.40E-13   1.01E-12   1.08E-12   1.15E-12   1.22E-12   1.29E-12   1.35E-12
    131    17   11     2.55E-14   3.94E-14   5.01E-14   6.21E-14   7.66E-14   9.40E-14   1.14E-13   1.37E-13   1.62E-13   1.90E-13   2.19E-13   2.50E-13   2.82E-13   3.16E-13   3.50E-13   3.85E-13   4.21E-13   4.58E-13   4.95E-13   5.32E-13
    132    17   12     1.40E-13   2.09E-13   2.45E-13   2.69E-13   2.89E-13   3.08E-13   3.27E-13   3.46E-13   3.66E-13   3.87E-13   4.09E-13   4.31E-13   4.54E-13   4.78E-13   5.02E-13   5.26E-13   5.52E-13   5.77E-13   6.03E-13   6.28E-13
    133    17   13     5.73E-12   6.54E-12   6.78E-12   6.85E-12   6.87E-12   6.86E-12   6.86E-12   6.87E-12   6.89E-12   6.92E-12   6.95E-12   7.00E-12   7.05E-12   7.11E-12   7.17E-12   7.23E-12   7.30E-12   7.36E-12   7.43E-12   7.50E-12
    134    17   14     7.49E-14   8.82E-14   9.90E-14   1.08E-13   1.17E-13   1.26E-13   1.34E-13   1.43E-13   1.52E-13   1.62E-13   1.71E-13   1.81E-13   1.91E-13   2.02E-13   2.13E-13   2.24E-13   2.35E-13   2.47E-13   2.59E-13   2.70E-13
    135    17   15     2.87E-15   2.42E-14   5.58E-14   9.39E-14   1.39E-13   1.91E-13   2.50E-13   3.17E-13   3.91E-13   4.72E-13   5.59E-13   6.53E-13   7.52E-13   8.56E-13   9.64E-13   1.08E-12   1.19E-12   1.31E-12   1.43E-12   1.55E-12
    136    17   16     2.25E-14   2.00E-13   4.43E-13   6.96E-13   9.49E-13   1.20E-12   1.45E-12   1.69E-12   1.94E-12   2.18E-12   2.42E-12   2.65E-12   2.88E-12   3.11E-12   3.33E-12   3.55E-12   3.77E-12   3.98E-12   4.18E-12   4.39E-12
    137    18    1     1.25E-14   1.40E-14   1.30E-14   1.17E-14   1.04E-14   9.39E-15   8.50E-15   7.75E-15   7.12E-15   6.57E-15   6.10E-15   5.68E-15   5.32E-15   5.00E-15   4.71E-15   4.45E-15   4.22E-15   4.01E-15   3.82E-15   3.65E-15
    138    18    2     2.70E-13   4.26E-13   5.99E-13   7.96E-13   1.02E-12   1.25E-12   1.50E-12   1.76E-12   2.03E-12   2.30E-12   2.57E-12   2.84E-12   3.11E-12   3.37E-12   3.63E-12   3.89E-12   4.14E-12   4.38E-12   4.62E-12   4.86E-12
    139    18    3     8.06E-14   9.16E-14   9.81E-14   1.02E-13   1.04E-13   1.06E-13   1.08E-13   1.10E-13   1.12E-13   1.14E-13   1.17E-13   1.20E-13   1.24E-13   1.28E-13   1.32E-13   1.37E-13   1.42E-13   1.48E-13   1.54E-13   1.60E-13
    140    18    4     6.97E-14   9.20E-14   1.19E-13   1.48E-13   1.79E-13   2.11E-13   2.44E-13   2.78E-13   3.12E-13   3.46E-13   3.80E-13   4.14E-13   4.48E-13   4.82E-13   5.16E-13   5.50E-13   5.83E-13   6.17E-13   6.51E-13   6.84E-13
    141    18    5     1.73E-13   2.03E-13   2.17E-13   2.24E-13   2.28E-13   2.31E-13   2.33E-13   2.36E-13   2.39E-13   2.43E-13   2.48E-13   2.54E-13   2.61E-13   2.69E-13   2.78E-13   2.88E-13   2.98E-13   3.09E-13   3.21E-13   3.33E-13
    142    18    6     2.30E-13   2.71E-13   2.89E-13   2.99E-13   3.04E-13   3.08E-13   3.11E-13   3.15E-13   3.19E-13   3.24E-13   3.31E-13   3.39E-13   3.48E-13   3.59E-13   3.71E-13   3.84E-13   3.97E-13   4.12E-13   4.28E-13   4.44E-13
    143    18    7     6.40E-13   9.95E-13   1.24E-12   1.48E-12   1.72E-12   1.95E-12   2.19E-12   2.43E-12   2.66E-12   2.88E-12   3.10E-12   3.31E-12   3.52E-12   3.71E-12   3.90E-12   4.09E-12   4.26E-12   4.43E-12   4.60E-12   4.76E-12
    144    18    8     2.18E-13   3.57E-13   4.68E-13   5.91E-13   7.33E-13   8.95E-13   1.08E-12   1.27E-12   1.48E-12   1.70E-12   1.93E-12   2.17E-12   2.41E-12   2.65E-12   2.90E-12   3.15E-12   3.40E-12   3.65E-12   3.90E-12   4.15E-12
    145    18    9     1.50E-12   2.08E-12   2.56E-12   3.00E-12   3.42E-12   3.82E-12   4.20E-12   4.57E-12   4.92E-12   5.25E-12   5.58E-12   5.89E-12   6.18E-12   6.47E-12   6.74E-12   7.00E-12   7.25E-12   7.49E-12   7.73E-12   7.95E-12
    146    18   10     8.24E-12   1.14E-11   1.38E-11   1.60E-11   1.79E-11   1.97E-11   2.14E-11   2.29E-11   2.44E-11   2.57E-11   2.70E-11   2.82E-11   2.93E-11   3.03E-11   3.13E-11   3.23E-11   3.31E-11   3.40E-11   3.48E-11   3.55E-11
    147    18   11     1.33E-13   1.98E-13   2.31E-13   2.51E-13   2.67E-13   2.81E-13   2.94E-13   3.07E-13   3.20E-13   3.33E-13   3.46E-13   3.59E-13   3.73E-13   3.87E-13   4.02E-13   4.16E-13   4.31E-13   4.46E-13   4.61E-13   4.77E-13
    148    18   12     3.28E-14   5.06E-14   6.45E-14   7.98E-14   9.85E-14   1.21E-13   1.47E-13   1.76E-13   2.09E-13   2.44E-13   2.82E-13   3.21E-13   3.63E-13   4.06E-13   4.50E-13   4.96E-13   5.42E-13   5.89E-13   6.36E-13   6.83E-13
    149    18   13     3.73E-13   4.29E-13   4.55E-13   4.71E-13   4.83E-13   4.94E-13   5.06E-13   5.18E-13   5.31E-13   5.45E-13   5.59E-13   5.75E-13   5.91E-13   6.07E-13   6.25E-13   6.43E-13   6.61E-13   6.80E-13   6.99E-13   7.18E-13
    150    18   14     5.43E-12   6.20E-12   6.43E-12   6.49E-12   6.50E-12   6.50E-12   6.49E-12   6.50E-12   6.51E-12   6.53E-12   6.57E-12   6.61E-12   6.65E-12   6.70E-12   6.75E-12   6.81E-12   6.87E-12   6.93E-12   6.99E-12   7.05E-12
    151    18   15     2.24E-14   1.99E-13   4.42E-13   6.92E-13   9.40E-13   1.18E-12   1.42E-12   1.66E-12   1.89E-12   2.12E-12   2.34E-12   2.56E-12   2.77E-12   2.98E-12   3.18E-12   3.38E-12   3.57E-12   3.75E-12   3.94E-12   4.11E-12
    152    18   16     2.96E-15   2.47E-14   5.75E-14   9.82E-14   1.47E-13   2.05E-13   2.73E-13   3.50E-13   4.36E-13   5.31E-13   6.34E-13   7.45E-13   8.63E-13   9.87E-13   1.12E-12   1.25E-12   1.39E-12   1.53E-12   1.68E-12   1.82E-12
    153    18   17     6.95E-13   1.09E-12   1.36E-12   1.63E-12   1.90E-12   2.18E-12   2.46E-12   2.75E-12   3.03E-12   3.31E-12   3.59E-12   3.86E-12   4.12E-12   4.38E-12   4.63E-12   4.88E-12   5.12E-12   5.35E-12   5.58E-12   5.80E-12
    154    19    1     4.09E-15   3.36E-14   6.36E-14   8.67E-14   1.05E-13   1.21E-13   1.34E-13   1.47E-13   1.59E-13   1.70E-13   1.81E-13   1.91E-13   2.01E-13   2.11E-13   2.21E-13   2.30E-13   2.40E-13   2.49E-13   2.58E-13   2.68E-13
    155    19    2     3.44E-15   2.82E-14   5.33E-14   7.26E-14   8.80E-14   1.01E-13   1.12E-13   1.23E-13   1.33E-13   1.42E-13   1.51E-13   1.59E-13   1.68E-13   1.76E-13   1.84E-13   1.92E-13   2.00E-13   2.08E-13   2.16E-13   2.23E-13
    156    19    3     9.05E-14   7.41E-13   1.40E-12   1.91E-12   2.34E-12   2.71E-12   3.06E-12   3.40E-12   3.73E-12   4.05E-12   4.38E-12   4.69E-12   5.01E-12   5.31E-12   5.61E-12   5.91E-12   6.20E-12   6.49E-12   6.76E-12   7.04E-12
    157    19    4     2.29E-14   1.87E-13   3.54E-13   4.87E-13   5.99E-13   7.01E-13   7.99E-13   8.95E-13   9.92E-13   1.09E-12   1.19E-12   1.28E-12   1.38E-12   1.48E-12   1.58E-12   1.67E-12   1.77E-12   1.86E-12   1.95E-12   2.05E-12
    158    19    5     8.34E-15   6.93E-14   1.35E-13   1.91E-13   2.44E-13   2.98E-13   3.54E-13   4.14E-13   4.78E-13   5.45E-13   6.15E-13   6.88E-13   7.63E-13   8.40E-13   9.18E-13   9.98E-13   1.08E-12   1.16E-12   1.24E-12   1.32E-12
    159    19    6     1.25E-19   6.44E-19   9.29E-19   1.09E-18   1.20E-18   1.27E-18   1.30E-18   1.31E-18   1.30E-18   1.28E-18   1.25E-18   1.22E-18   1.18E-18   1.14E-18   1.09E-18   1.05E-18   1.01E-18   9.74E-19   9.37E-19   9.01E-19
    160    19    7     4.36E-14   3.55E-13   6.43E-13   8.27E-13   9.40E-13   1.01E-12   1.06E-12   1.09E-12   1.12E-12   1.15E-12   1.17E-12   1.20E-12   1.23E-12   1.26E-12   1.29E-12   1.33E-12   1.37E-12   1.41E-12   1.45E-12   1.50E-12
    161    19    8     6.01E-15   4.92E-14   9.08E-14   1.20E-13   1.42E-13   1.58E-13   1.73E-13   1.86E-13   1.99E-13   2.12E-13   2.25E-13   2.39E-13   2.52E-13   2.66E-13   2.81E-13   2.96E-13   3.11E-13   3.26E-13   3.41E-13   3.57E-13
    162    19    9     2.71E-15   2.29E-14   4.54E-14   6.54E-14   8.42E-14   1.03E-13   1.23E-13   1.44E-13   1.65E-13   1.88E-13   2.12E-13   2.36E-13   2.61E-13   2.87E-13   3.13E-13   3.40E-13   3.66E-13   3.93E-13   4.20E-13   4.47E-13
    163    19   10     1.72E-15   1.41E-14   2.66E-14   3.63E-14   4.40E-14   5.05E-14   5.62E-14   6.14E-14   6.63E-14   7.10E-14   7.54E-14   7.97E-14   8.39E-14   8.80E-14   9.21E-14   9.61E-14   1.00E-13   1.04E-13   1.08E-13   1.12E-13
    164    19   11     1.80E-12   1.42E-11   2.54E-11   3.29E-11   3.79E-11   4.15E-11   4.42E-11   4.64E-11   4.83E-11   5.00E-11   5.14E-11   5.28E-11   5.41E-11   5.53E-11   5.64E-11   5.74E-11   5.84E-11   5.94E-11   6.03E-11   6.11E-11
    165    19   12     1.01E-13   7.83E-13   1.40E-12   1.82E-12   2.11E-12   2.33E-12   2.52E-12   2.69E-12   2.84E-12   2.99E-12   3.13E-12   3.27E-12   3.41E-12   3.54E-12   3.67E-12   3.80E-12   3.93E-12   4.06E-12   4.18E-12   4.30E-12
    166    19   13     6.84E-15   5.67E-14   1.10E-13   1.58E-13   2.03E-13   2.50E-13   3.01E-13   3.56E-13   4.17E-13   4.82E-13   5.52E-13   6.27E-13   7.06E-13   7.88E-13   8.73E-13   9.62E-13   1.05E-12   1.14E-12   1.24E-12   1.33E-12
    167    19   14     1.53E-14   1.25E-13   2.36E-13   3.25E-13   3.99E-13   4.67E-13   5.32E-13   5.97E-13   6.61E-13   7.26E-13   7.91E-13   8.56E-13   9.21E-13   9.86E-13   1.05E-12   1.11E-12   1.18E-12   1.24E-12   1.30E-12   1.36E-12
    168    19   15     1.21E-13   1.14E-12   2.25E-12   3.08E-12   3.68E-12   4.13E-12   4.49E-12   4.79E-12   5.05E-12   5.29E-12   5.50E-12   5.71E-12   5.90E-12   6.08E-12   6.26E-12   6.43E-12   6.59E-12   6.75E-12   6.91E-12   7.06E-12
    169    19   16     6.54E-15   5.67E-14   1.08E-13   1.45E-13   1.72E-13   1.93E-13   2.11E-13   2.27E-13   2.43E-13   2.58E-13   2.74E-13   2.90E-13   3.07E-13   3.24E-13   3.42E-13   3.60E-13   3.78E-13   3.97E-13   4.16E-13   4.36E-13
    170    19   17     1.54E-15   1.29E-14   2.55E-14   3.68E-14   4.79E-14   5.98E-14   7.30E-14   8.79E-14   1.05E-13   1.23E-13   1.43E-13   1.66E-13   1.89E-13   2.15E-13   2.42E-13   2.70E-13   3.00E-13   3.30E-13   3.62E-13   3.94E-13
